# ltrace -x '*' -o ltrace.txt -f -S -s 1024 ./squashfs-root/usr/bin/magick identify -define video:pixel-format='canary123' example.mov
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9a54d0, 7, 0x6526bc9a54d0 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9a54d0, 0xabacadab, 0x6526bc9a54d0)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9a54d0, 336, 0x6526bc9a54d0 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9bdab0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdab0
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9bdab0 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 7, 0x6526bc9bdab0 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bdaf0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdaf0
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9bdab0, 0x6526bc9bdb00 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bdb00)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9bda50, 8, 0x6526bc9bda50 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9bda50, 0xabacadab, 0x6526bc9bda50)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9bda50, 384, 0x6526bc9bda50 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9bdb10
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdb10
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9bdb10 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 8, 0x6526bc9bdb10 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bdb50
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdb50
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9bdb10, 0x6526bc9bdb60 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bdb60)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9bdab0, 9, 0x6526bc9bdab0 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9bdab0, 0xabacadab, 0x6526bc9bdab0)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9bdab0, 432, 0x6526bc9bdab0 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9bdb70
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdb70
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9bdb70 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 9, 0x6526bc9bdb70 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bdbb0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdbb0
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9bdb70, 0x6526bc9bdbc0 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bdbc0)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9bd9f0, 10, 0x6526bc9bd9f0 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9bd9f0, 0xabacadab, 0x6526bc9bd9f0)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9bd9f0, 480, 0x6526bc9bd9f0 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9bdbd0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdbd0
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9bdbd0 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 10, 0x6526bc9bdbd0 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bdc10
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdc10
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9bdbd0, 0x6526bc9bdc20 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bdc20)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9a54d0, 11, 0x6526bc9a54d0 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9a54d0, 0xabacadab, 0x6526bc9a54d0)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9a54d0, 528, 0x6526bc9a54d0 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9bdc30
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdc30
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9bdc30 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 11, 0x6526bc9bdc30 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bdc70
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdc70
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9bdc30, 0x6526bc9bdc80 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bdc80)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9bdb70, 12, 0x6526bc9bdb70 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9bdb70, 0xabacadab, 0x6526bc9bdb70)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9bdb70, 576, 0x6526bc9bdb70 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9bdc90
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdc90
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9bdc90 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 12, 0x6526bc9bdc90 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bdcd0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdcd0
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9bdc90, 0x6526bc9bdce0 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bdce0)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9a54d0, 13, 0x6526bc9a54d0 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9a54d0, 0xabacadab, 0x6526bc9a54d0)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9a54d0, 624, 0x6526bc9a54d0 <unfinished ...>
4064738 malloc@libc.so.6(48)                                                                                          = 0x6526bc9bdcf0
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdcf0
4064738 InsertValueInSortedLinkedList@libMagickCore-7.Q16HDRI.so.10(0x6526bc9a5350, 0x78e67e5a5c50, 0, 0x6526bc9bdcf0 <unfinished ...>
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(16, 0x78e67e5a5c50, 13, 0x6526bc9bdcf0 <unfinished ...>
4064738 malloc@libc.so.6(16)                                                                                          = 0x6526bc9bdd30
4064738 <... AcquireMagickMemory resumed> )                                                                           = 0x6526bc9bdd30
4064738 LockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 16, 0x6526bc9bdcf0, 0x6526bc9bdd40 <unfinished ...>
4064738 omp_set_lock@libgomp.so.1(0x6526bc9b7700, 16, 0xabacadab, 0x6526bc9bdd40)                                     = 0
4064738 <... LockSemaphoreInfo resumed> )                                                                             = 0
4064738 UnlockSemaphoreInfo@libMagickCore-7.Q16HDRI.so.10(0x6526bc9b7700, 0x6526bc9bdb70, 14, 0x6526bc9bdb70 <unfinished ...>
4064738 omp_unset_lock@libgomp.so.1(0x6526bc9b7700, 0x6526bc9bdb70, 0xabacadab, 0x6526bc9bdb70)                       = 1
4064738 <... UnlockSemaphoreInfo resumed> )                                                                           = 1
4064738 <... InsertValueInSortedLinkedList resumed> )                                                                 = 1
4064738 AcquireMagickMemory@libMagickCore-7.Q16HDRI.so.10(48, 0x6526bc9bdb70, 672, 0x6526bc9bdb70 <unfinished ...>
